date,Close,High,Low,Open,Volume,aVWAP_peak_884,aVWAP_peak_879,aVWAP_peak_869,aVWAP_peak_864,aVWAP_peak_858,aVWAP_peak_846,aVWAP_peak_840,aVWAP_peak_824,aVWAP_peak_811,aVWAP_peak_803,aVWAP_peak_796,aVWAP_peak_786,aVWAP_peak_781,aVWAP_peak_775,aVWAP_peak_758,aVWAP_peak_735,aVWAP_peak_708,aVWAP_peak_704,aVWAP_peak_698,aVWAP_peak_691,aVWAP_peak_677,aVWAP_peak_664,aVWAP_peak_658,aVWAP_peak_646,aVWAP_peak_636,aVWAP_peak_625,aVWAP_peak_605,aVWAP_peak_598,aVWAP_peak_597,aVWAP_peak_588,aVWAP_peak_582,aVWAP_peak_574,aVWAP_peak_564,aVWAP_peak_556,aVWAP_peak_551,aVWAP_peak_548,aVWAP_peak_530,aVWAP_peak_509,aVWAP_peak_490,aVWAP_peak_480,aVWAP_peak_453,aVWAP_peak_451,aVWAP_peak_442,aVWAP_peak_427,aVWAP_peak_406,aVWAP_peak_399,aVWAP_peak_382,aVWAP_peak_375,aVWAP_peak_364,aVWAP_peak_356,aVWAP_peak_337,aVWAP_valley_887,aVWAP_valley_880,aVWAP_valley_873,aVWAP_valley_862,aVWAP_valley_845,aVWAP_valley_835,aVWAP_valley_819,aVWAP_valley_809,aVWAP_valley_805,aVWAP_valley_793,aVWAP_valley_792,aVWAP_valley_791,aVWAP_valley_782,aVWAP_valley_769,aVWAP_valley_765,aVWAP_valley_747,aVWAP_valley_732,aVWAP_valley_718,aVWAP_valley_708,aVWAP_valley_695,aVWAP_valley_684,aVWAP_valley_672,aVWAP_valley_661,aVWAP_valley_649,aVWAP_valley_638,aVWAP_valley_626,aVWAP_valley_600,aVWAP_valley_593,aVWAP_valley_583,aVWAP_valley_572,aVWAP_valley_559,aVWAP_valley_554,aVWAP_valley_541,aVWAP_valley_531,aVWAP_valley_527,aVWAP_valley_523,aVWAP_valley_516,aVWAP_valley_507,aVWAP_valley_506,aVWAP_valley_504,aVWAP_valley_502,aVWAP_valley_494,aVWAP_valley_487,aVWAP_valley_473,aVWAP_valley_468,aVWAP_valley_461,aVWAP_valley_446,aVWAP_valley_439,aVWAP_valley_422,aVWAP_valley_409,aVWAP_valley_400,aVWAP_valley_398,aVWAP_valley_380,aVWAP_valley_373,aVWAP_valley_363,aVWAP_valley_354,aVWAP_valley_348,aVWAP_valley_340,aVWAP_valley_333,aVWAP_valley_332,aVWAP_valley_327,aVWAP_valley_309,aVWAP_valley_304,aVWAP_valley_296,aVWAP_valley_291,aVWAP_valley_284,aVWAP_valley_274,aVWAP_valley_250,aVWAP_valley_239,aVWAP_valley_237,aVWAP_valley_229,aVWAP_valley_211,aVWAP_valley_203,aVWAP_valley_194,aVWAP_valley_183,aVWAP_valley_167,aVWAP_valley_158,aVWAP_valley_130,aVWAP_valley_125,aVWAP_valley_112,aVWAP_valley_90,aVWAP_OB_bull_880,aVWAP_OB_bull_845,aVWAP_OB_bull_819,aVWAP_OB_bull_695,aVWAP_OB_bull_593,aVWAP_OB_bull_327,aVWAP_OB_bull_309,aVWAP_OB_bear_735,aVWAP_OB_bear_720,aVWAP_OB_bear_708,aVWAP_OB_bear_646,aVWAP_OB_bear_605,aVWAP_OB_bear_337,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-03 00:00:00+00:00,0.360949,0.387,0.356,0.38,784269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.38409529837730944,,36.50983100598332,-5.311160155841847,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2025164,-85517.61437809725,False,False,False,False,396041.88064086175,False,False,False,False
2022-02-04 00:00:00+00:00,0.3654,0.374,0.3502,0.36,967445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.38139398389170825,,36.854594912373386,-5.496512273004996,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1057719,-123643.15891228952,False,False,False,False,418449.84610592603,False,False,False,False
2022-02-07 00:00:00+00:00,0.3551,0.375,0.35,0.3732,671231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.37963573045539045,,35.64483363073473,-7.186065486825207,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1728950,-186596.36836670956,False,False,False,False,428362.8325331446,False,False,False,False
2022-02-08 00:00:00+00:00,0.3552,0.3625,0.3411,0.3559,510569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.3654978567026377,,34.86563695712391,-8.432659637273424,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1218381,-227058.51078370135,False,False,False,False,431586.60380635463,False,False,False,False
2022-02-09 00:00:00+00:00,0.359401,0.364099,0.35,0.36,501891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.36615859558973407,,35.539048399175876,-8.432659637273424,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-716490,-246251.90251767385,False,False,False,False,434343.6389512035,False,False,False,False
2022-02-10 00:00:00+00:00,0.3599,0.3614,0.342,0.342,603235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.3652899141293444,,36.13445964704132,-8.432659637273424,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-113255,-241036.33771305918,False,False,False,False,440966.82958056807,False,False,False,False
2022-02-11 00:00:00+00:00,0.36,0.373,0.3494,0.3494,635096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.36565543917674936,,36.5634145899552,-8.432659637273424,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,521841,-211119.57937137058,False,False,False,False,448579.7382244674,False,False,False,False
2022-02-14 00:00:00+00:00,0.353099,0.3599,0.3411,0.3504,448841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.360278591354086,,35.54956797739362,-9.437913489230311,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,73000,-199977.63508229723,False,False,False,False,448589.9837842922,False,False,False,False
2022-02-15 00:00:00+00:00,0.3493,0.36,0.3434,0.3583,309511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.35983748647590286,,34.21043626065887,-11.057517156021476,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-236511,-201410.31605946203,False,False,False,False,443135.9059888298,False,False,False,False
2022-02-16 00:00:00+00:00,0.3463,0.36,0.343,0.36,439111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.35913772569997243,,32.802330487534846,-12.674498707349883,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-675622,-220006.8526845812,False,False,False,False,442978.06653828744,False,False,False,False
2022-02-17 00:00:00+00:00,0.3513,0.37,0.3465,0.35,869082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.35959116933830754,,33.788423082212915,-12.674498707349883,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,193460,-203792.4663047937,False,False,False,False,459688.0247132566,False,False,False,False
2022-02-18 00:00:00+00:00,0.3541,0.368,0.344,0.363,794789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.3595355542756849,,35.4811224014323,-12.674498707349883,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,988249,-157045.74213597825,False,False,False,False,472829.2394303838,False,False,False,False
2022-02-22 00:00:00+00:00,0.3572,0.3631,0.3467,0.36,435231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.35949433132914654,,37.74275682301952,-16.476177050757435,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1423480,-95064.34048358694,False,False,False,False,471354.79866840795,False,False,False,False
2022-02-23 00:00:00+00:00,0.38,0.385,0.3412,0.361,1161086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.36155625409618963,,45.221948568452824,-9.499275030278383,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2584566,10019.202280475278,False,False,False,False,498403.08107356844,False,False,False,False
2022-02-24 00:00:00+00:00,0.367,0.415,0.3575,0.415,841287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.36374404870263977,,46.940120655981204,-8.14195115907529,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1743279,77990.17474006448,False,False,False,False,511849.5092667619,False,False,False,False
2022-02-25 00:00:00+00:00,0.3541,0.38,0.3503,0.37,613828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.3636835635468402,,45.55038638114182,-8.14195115907529,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1129451,119223.9325933953,False,False,False,False,515848.6657661046,False,False,False,False
2022-02-28 00:00:00+00:00,0.41,0.41,0.36,0.36,561497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.36558704708565903,,52.60705245318197,-3.2972921516074933,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1690948,180860.1705309092,False,False,False,False,517638.796520375,False,False,False,False
2022-03-01 00:00:00+00:00,0.4,0.41,0.3609,0.395,1244989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.3686225968182173,,55.619381841629206,-0.7865925999655872,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,445959,191256.20305910887,False,False,False,False,546162.3339117329,False,False,False,False
2022-03-02 00:00:00+00:00,0.39,0.39,0.3589,0.39,831480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.36946200505938814,,56.04070323625689,-0.5707916404051758,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-385521,168637.4892136536,False,False,False,False,557351.2619936257,False,False,False,False
2022-03-03 00:00:00+00:00,0.3701,0.38,0.355,0.37,653427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.36942575582892045,,53.57966681079198,-0.5707916404051758,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1038948,121281.19551900054,False,False,False,False,561118.9379938756,False,False,False,False
2022-03-04 00:00:00+00:00,0.3692,0.383,0.36,0.3696,562742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.36950104836426045,,51.82312778369031,-0.5707916404051758,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1601690,53713.69765551033,False,False,False,False,561182.5874843119,False,False,False,False
2022-03-07 00:00:00+00:00,0.37,0.383,0.36,0.375,1001968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.3696360038380111,,50.77160012352351,-0.5707916404051758,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-599722,28088.768335686396,False,False,False,False,578468.2899359076,False,False,False,False
2022-03-08 00:00:00+00:00,0.3975,0.44,0.3774,0.43,4384239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.3780963836710101,,53.625503394834595,-0.5707916404051758,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3784517,175399.67938134575,False,False,False,False,727714.2001344995,False,False,False,False
2022-03-09 00:00:00+00:00,0.39,0.4085,0.3725,0.375,1222870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.37884730434006825,,54.36770662349572,-0.5707916404051758,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2561647,268978.0056801165,False,False,False,False,747132.0746390289,False,False,False,False
2022-03-10 00:00:00+00:00,0.3992,0.4099,0.37,0.3906,12555911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.3842789573361382,,55.94207401921993,-0.5707916404051758,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15117558,851275.2603593277,False,False,False,False,1210221.4442610277,False,False,False,False
2022-03-11 00:00:00+00:00,0.405,0.4952,0.385,0.4631,30188555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.41113018786602734,,57.65180164183771,1.2338547949719754,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,45306113,2594602.230541315,False,False,False,False,2346626.6817409876,False,False,False,False
2022-03-14 00:00:00+00:00,0.35,0.3815,0.3411,0.3768,6997098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.40420389851912536,,51.96106112737155,1.2338547949719754,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,38309015,3995167.4371867534,False,False,False,False,2528998.105986439,False,False,False,False
2022-03-15 00:00:00+00:00,0.328,0.37,0.322,0.3653,4673538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.3992637597037476,,46.42712969019618,3.4654120840942184,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,33635477,5157532.518081391,False,False,False,False,2613097.7096732454,False,False,False,False
2022-03-16 00:00:00+00:00,0.315,0.3335,0.2975,0.3286,4874150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,0.39313989257577925,,41.82833105685404,-0.65547713943144,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.9231341877064566,1.0052589381565178,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,28761327,6083171.517372317,False,False,False,False,2701766.4269409617,False,False,False,False
2022-03-17 00:00:00+00:00,0.3272,0.34,0.32,0.3205,2201597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,0.39110754273918136,,40.41933768603951,-1.8239559670753849,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.9196810640503872,1.0061517187373392,False,False,False,False,-0.2588229652502147,-0.3008256098328043,False,False,False,False,30962924,7058848.0853185,False,False,False,False,2682151.939609944,False,False,False,False
2022-03-18 00:00:00+00:00,0.333,0.3385,0.325,0.33,1591986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,0.38979007155247863,,40.252727738647046,-2.025121829063494,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.9155842810435655,1.007045150886756,False,False,False,False,-0.2489428063561178,-0.27488420809446107,False,False,False,False,32554910,8058693.650600128,False,False,False,False,2639400.334135044,False,False,False,False
2022-03-21 00:00:00+00:00,0.3243,0.3329,0.31,0.3325,1937132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,0.38801242764521826,,39.37309430034613,-3.069953822427678,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.9155716207585373,1.0043136172880278,False,False,False,False,-0.3078535910991202,-0.29136889959679063,False,False,False,False,30617778,8943363.625086397,False,False,False,False,2611860.3994630813,False,False,False,False
2022-03-22 00:00:00+00:00,0.3243,0.3243,0.3055,0.3243,2587547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,0.38563909171490457,,38.78667200814552,-3.9321441389951204,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,0.9154591648895775,1.0094863070750977,False,False,False,False,-0.34282825441539394,-0.3170985770060923,False,False,False,False,30617778,9793340.659396736,False,False,False,False,2610906.9328174703,False,False,False,False
2022-03-23 00:00:00+00:00,0.33,0.3325,0.315,0.32,940959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,0.3849121434718629,,39.30622014085429,-3.9321441389951204,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,0.9262068256838393,1.0078426918623133,False,False,False,False,-0.29131716762770193,-0.3042078723168971,False,False,False,False,31558737,10646885.613930197,False,False,False,False,2545418.7785893343,False,False,False,False
2022-03-24 00:00:00+00:00,0.3143,0.33,0.2989,0.33,3412358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,0.3819433717653292,,38.07750694662478,-5.325279877645791,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,0.8969643144232268,1.0184682377508445,False,False,False,False,-0.34282825441539394,-0.3235180633661455,False,False,False,False,28146379,11333140.25652117,False,False,False,False,2579416.395115243,False,False,False,False
2022-03-25 00:00:00+00:00,0.314,0.315,0.2875,0.315,3605787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,0.36405923776142,,37.22920730386224,-6.517744968500338,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,0.8838881881424209,1.0298292649515477,False,False,False,False,-0.34282825441539394,-0.3331731588907697,False,False,False,False,24540592,11851079.540579163,False,False,False,False,2619666.2227577823,False,False,False,False
